"county","precinct","office","district","party","candidate","votes"
"Rensselaer","Sand Lake 6","U.S. Senate","","IND","Charles E. Schumer","16"
"Rensselaer","Schaghticoke 1","U.S. Senate","","IND","Charles E. Schumer","39"
"Rensselaer","Schaghticoke 2","U.S. Senate","","IND","Charles E. Schumer","11"
"Rensselaer","Schaghticoke 3","U.S. Senate","","IND","Charles E. Schumer","21"
"Rensselaer","Schaghticoke 4","U.S. Senate","","IND","Charles E. Schumer","13"
"Rensselaer","Schaghticoke 5","U.S. Senate","","IND","Charles E. Schumer","28"
"Rensselaer","Schaghticoke 6","U.S. Senate","","IND","Charles E. Schumer","24"
"Rensselaer","Schaghticoke 7","U.S. Senate","","IND","Charles E. Schumer","39"
"Rensselaer","Schodack 1","U.S. Senate","","IND","Charles E. Schumer","23"
"Rensselaer","Schodack 2","U.S. Senate","","IND","Charles E. Schumer","15"
"Rensselaer","Schodack 3","U.S. Senate","","IND","Charles E. Schumer","41"
"Rensselaer","Schodack 4","U.S. Senate","","IND","Charles E. Schumer","41"
"Rensselaer","Schodack 5","U.S. Senate","","IND","Charles E. Schumer","17"
"Rensselaer","Schodack 6","U.S. Senate","","IND","Charles E. Schumer","36"
"Rensselaer","Schodack 7","U.S. Senate","","IND","Charles E. Schumer","29"
"Rensselaer","Schodack 8","U.S. Senate","","IND","Charles E. Schumer","27"
"Rensselaer","Schodack 9","U.S. Senate","","IND","Charles E. Schumer","18"
"Rensselaer","Schodack 10","U.S. Senate","","IND","Charles E. Schumer","25"
"Rensselaer","Schodack 11","U.S. Senate","","IND","Charles E. Schumer","30"
"Rensselaer","Stephentown 1","U.S. Senate","","IND","Charles E. Schumer","19"
"Rensselaer","Stephentown 2","U.S. Senate","","IND","Charles E. Schumer","30"
"Rensselaer","Troy 1","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Troy 2","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Troy 3","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Troy 4","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Troy 5","U.S. Senate","","WEP","Charles E. Schumer","10"
"Rensselaer","Troy 6","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Troy 7","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Troy 8","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Troy 9","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Troy 10","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 11","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Troy 12","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Troy 13","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 14","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Troy 15","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Troy 16","U.S. Senate","","WEP","Charles E. Schumer","12"
"Rensselaer","Troy 17","U.S. Senate","","WEP","Charles E. Schumer","10"
"Rensselaer","Troy 18","U.S. Senate","","WEP","Charles E. Schumer","12"
"Rensselaer","Troy 19","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 20","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Troy 21","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","Troy 22","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 23","U.S. Senate","","WEP","Charles E. Schumer","0"
"Rensselaer","Troy 24","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 25","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 26","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Troy 27","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Troy 28","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Troy 29","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Troy 30","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Rensselaer 1","U.S. Senate","","WEP","Charles E. Schumer","11"
"Rensselaer","Rensselaer 2","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Rensselaer 3","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Rensselaer 4","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Rensselaer 5","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Rensselaer 6","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Berlin 1","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","Berlin 2","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Brunswick 1","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Brunswick 2","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Brunswick 3","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Brunswick 4","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Brunswick 5","U.S. Senate","","WEP","Charles E. Schumer","13"
"Rensselaer","Brunswick 6","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Brunswick 7","U.S. Senate","","WEP","Charles E. Schumer","0"
"Rensselaer","Brunswick 8","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Brunswick 9","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","Brunswick 10","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","East Greenbush 1","U.S. Senate","","WEP","Charles E. Schumer","24"
"Rensselaer","East Greenbush 2","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","East Greenbush 3","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","East Greenbush 4","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","East Greenbush 5","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","East Greenbush 6","U.S. Senate","","WEP","Charles E. Schumer","9"
"Rensselaer","East Greenbush 7","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","East Greenbush 8","U.S. Senate","","WEP","Charles E. Schumer","10"
"Rensselaer","East Greenbush 9","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","East Greenbush 10","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","East Greenbush 11","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","East Greenbush 12","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Grafton 1","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Grafton 2","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Hoosick 1","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Hoosick 2","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Hoosick 3","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Hoosick 4","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Hoosick 5","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Hoosick 6","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Hoosick 7","U.S. Senate","","WEP","Charles E. Schumer","11"
"Rensselaer","Nassau 1","U.S. Senate","","WEP","Charles E. Schumer","10"
"Rensselaer","Nassau 2","U.S. Senate","","WEP","Charles E. Schumer","11"
"Rensselaer","Nassau 3","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Nassau 4","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","North Greenbush 1","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","North Greenbush 2","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","North Greenbush 3","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","North Greenbush 4","U.S. Senate","","WEP","Charles E. Schumer","15"
"Rensselaer","North Greenbush 5","U.S. Senate","","WEP","Charles E. Schumer","13"
"Rensselaer","North Greenbush 6","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","North Greenbush 7","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","North Greenbush 8","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Petersburgh 1","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Pittstown 1","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","Pittstown 2","U.S. Senate","","WEP","Charles E. Schumer","3"
"Rensselaer","Pittstown 3","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Pittstown 4","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Pittstown 5","U.S. Senate","","WEP","Charles E. Schumer","0"
"Rensselaer","Pittstown 6","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Poestenkill 1","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Poestenkill 2","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Poestenkill 3","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Poestenkill 4","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Sand Lake 1","U.S. Senate","","WEP","Charles E. Schumer","13"
"Rensselaer","Sand Lake 2","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Sand Lake 3","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Sand Lake 4","U.S. Senate","","WEP","Charles E. Schumer","1"
"Rensselaer","Sand Lake 5","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Sand Lake 6","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Schaghticoke 1","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Schaghticoke 2","U.S. Senate","","WEP","Charles E. Schumer","2"
"Rensselaer","Schaghticoke 3","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Schaghticoke 4","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Schaghticoke 5","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Schaghticoke 6","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Schaghticoke 7","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Schodack 1","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Schodack 2","U.S. Senate","","WEP","Charles E. Schumer","4"
"Rensselaer","Schodack 3","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Schodack 4","U.S. Senate","","WEP","Charles E. Schumer","12"
"Rensselaer","Schodack 5","U.S. Senate","","WEP","Charles E. Schumer","10"
"Rensselaer","Schodack 6","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Schodack 7","U.S. Senate","","WEP","Charles E. Schumer","14"
"Rensselaer","Schodack 8","U.S. Senate","","WEP","Charles E. Schumer","11"
"Rensselaer","Schodack 9","U.S. Senate","","WEP","Charles E. Schumer","6"
"Rensselaer","Schodack 10","U.S. Senate","","WEP","Charles E. Schumer","5"
"Rensselaer","Schodack 11","U.S. Senate","","WEP","Charles E. Schumer","11"
"Rensselaer","Stephentown 1","U.S. Senate","","WEP","Charles E. Schumer","7"
"Rensselaer","Stephentown 2","U.S. Senate","","WEP","Charles E. Schumer","8"
"Rensselaer","Troy 1","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 2","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 3","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 4","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 5","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 6","U.S. Senate","","REF","Wendy Long","5"
"Rensselaer","Troy 7","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 8","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 9","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 10","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 11","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 12","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 13","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Troy 14","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 15","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 16","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 17","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 18","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 19","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Troy 20","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 21","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 22","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Troy 23","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 24","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Troy 25","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 26","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Troy 27","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 28","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Troy 29","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Troy 30","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Rensselaer 1","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Rensselaer 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Rensselaer 3","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Rensselaer 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Rensselaer 5","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Rensselaer 6","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Berlin 1","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Berlin 2","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 1","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Brunswick 2","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 3","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Brunswick 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 5","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 6","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Brunswick 7","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Brunswick 8","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 9","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Brunswick 10","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","East Greenbush 1","U.S. Senate","","REF","Wendy Long","5"
"Rensselaer","East Greenbush 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","East Greenbush 3","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","East Greenbush 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","East Greenbush 5","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","East Greenbush 6","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","East Greenbush 7","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","East Greenbush 8","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","East Greenbush 9","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","East Greenbush 10","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","East Greenbush 11","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","East Greenbush 12","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Grafton 1","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Grafton 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Hoosick 1","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Hoosick 2","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Hoosick 3","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Hoosick 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Hoosick 5","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Hoosick 6","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Hoosick 7","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Nassau 1","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Nassau 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Nassau 3","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Nassau 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","North Greenbush 1","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","North Greenbush 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","North Greenbush 3","U.S. Senate","","REF","Wendy Long","5"
"Rensselaer","North Greenbush 4","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","North Greenbush 5","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","North Greenbush 6","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","North Greenbush 7","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","North Greenbush 8","U.S. Senate","","REF","Wendy Long","5"
"Rensselaer","Petersburgh 1","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Pittstown 1","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Pittstown 2","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Pittstown 3","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Pittstown 4","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Pittstown 5","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Pittstown 6","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Poestenkill 1","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Poestenkill 2","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Poestenkill 3","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Poestenkill 4","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Sand Lake 1","U.S. Senate","","REF","Wendy Long","6"
"Rensselaer","Sand Lake 2","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Sand Lake 3","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Sand Lake 4","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Sand Lake 5","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Sand Lake 6","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Schaghticoke 1","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Schaghticoke 2","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Schaghticoke 3","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Schaghticoke 4","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Schaghticoke 5","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Schaghticoke 6","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Schaghticoke 7","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Schodack 1","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Schodack 2","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Schodack 3","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Schodack 4","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Schodack 5","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Schodack 6","U.S. Senate","","REF","Wendy Long","4"
"Rensselaer","Schodack 7","U.S. Senate","","REF","Wendy Long","1"
"Rensselaer","Schodack 8","U.S. Senate","","REF","Wendy Long","5"
"Rensselaer","Schodack 9","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Schodack 10","U.S. Senate","","REF","Wendy Long","2"
"Rensselaer","Schodack 11","U.S. Senate","","REF","Wendy Long","0"
"Rensselaer","Stephentown 1","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Stephentown 2","U.S. Senate","","REF","Wendy Long","3"
"Rensselaer","Troy 1","U.S. Senate","","LIB","Alex Merced","1"
"Rensselaer","Troy 2","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Troy 3","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Troy 4","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Troy 5","U.S. Senate","","LIB","Alex Merced","7"
"Rensselaer","Troy 6","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Troy 7","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Troy 8","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","Troy 9","U.S. Senate","","LIB","Alex Merced","7"
"Rensselaer","Troy 10","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Troy 11","U.S. Senate","","LIB","Alex Merced","11"
"Rensselaer","Troy 12","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Troy 13","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Troy 14","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Troy 15","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","Troy 16","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Troy 17","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Troy 18","U.S. Senate","","LIB","Alex Merced","15"
"Rensselaer","Troy 19","U.S. Senate","","LIB","Alex Merced","7"
"Rensselaer","Troy 20","U.S. Senate","","LIB","Alex Merced","7"
"Rensselaer","Troy 21","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Troy 22","U.S. Senate","","LIB","Alex Merced","22"
"Rensselaer","Troy 23","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Troy 24","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Troy 25","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Troy 26","U.S. Senate","","LIB","Alex Merced","0"
"Rensselaer","Troy 27","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Troy 28","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Troy 29","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Troy 30","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Rensselaer 1","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Rensselaer 2","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Rensselaer 3","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Rensselaer 4","U.S. Senate","","LIB","Alex Merced","0"
"Rensselaer","Rensselaer 5","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Rensselaer 6","U.S. Senate","","LIB","Alex Merced","12"
"Rensselaer","Berlin 1","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Berlin 2","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Brunswick 1","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","Brunswick 2","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Brunswick 3","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Brunswick 4","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Brunswick 5","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Brunswick 6","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Brunswick 7","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Brunswick 8","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Brunswick 9","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Brunswick 10","U.S. Senate","","LIB","Alex Merced","1"
"Rensselaer","East Greenbush 1","U.S. Senate","","LIB","Alex Merced","11"
"Rensselaer","East Greenbush 2","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","East Greenbush 3","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","East Greenbush 4","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","East Greenbush 5","U.S. Senate","","LIB","Alex Merced","1"
"Rensselaer","East Greenbush 6","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","East Greenbush 7","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","East Greenbush 8","U.S. Senate","","LIB","Alex Merced","1"
"Rensselaer","East Greenbush 9","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","East Greenbush 10","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","East Greenbush 11","U.S. Senate","","LIB","Alex Merced","12"
"Rensselaer","East Greenbush 12","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Grafton 1","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Grafton 2","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Hoosick 1","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Hoosick 2","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Hoosick 3","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Hoosick 4","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Hoosick 5","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Hoosick 6","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Hoosick 7","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Nassau 1","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Nassau 2","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Nassau 3","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Nassau 4","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","North Greenbush 1","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","North Greenbush 2","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","North Greenbush 3","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","North Greenbush 4","U.S. Senate","","LIB","Alex Merced","15"
"Rensselaer","North Greenbush 5","U.S. Senate","","LIB","Alex Merced","11"
"Rensselaer","North Greenbush 6","U.S. Senate","","LIB","Alex Merced","11"
"Rensselaer","North Greenbush 7","U.S. Senate","","LIB","Alex Merced","9"
"Rensselaer","North Greenbush 8","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Petersburgh 1","U.S. Senate","","LIB","Alex Merced","10"
"Rensselaer","Pittstown 1","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Pittstown 2","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Pittstown 3","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Pittstown 4","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Pittstown 5","U.S. Senate","","LIB","Alex Merced","3"
"Rensselaer","Pittstown 6","U.S. Senate","","LIB","Alex Merced","2"
"Rensselaer","Poestenkill 1","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Poestenkill 2","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Poestenkill 3","U.S. Senate","","LIB","Alex Merced","4"
"Rensselaer","Poestenkill 4","U.S. Senate","","LIB","Alex Merced","8"
"Rensselaer","Sand Lake 1","U.S. Senate","","LIB","Alex Merced","16"
"Rensselaer","Sand Lake 2","U.S. Senate","","LIB","Alex Merced","5"
"Rensselaer","Sand Lake 3","U.S. Senate","","LIB","Alex Merced","6"
"Rensselaer","Sand Lake 4","U.S. Senate","","LIB","Alex Merced","4"
