"county","precinct","office","district","party","candidate","votes"
"Rensselaer","Schodack 9","President","","WEP","Hillary Clinton","4"
"Rensselaer","Schodack 10","President","","WEP","Hillary Clinton","4"
"Rensselaer","Schodack 11","President","","WEP","Hillary Clinton","5"
"Rensselaer","Stephentown 1","President","","WEP","Hillary Clinton","3"
"Rensselaer","Stephentown 2","President","","WEP","Hillary Clinton","12"
"Rensselaer","Troy 1","President","","LIB","Gary Johnson","3"
"Rensselaer","Troy 2","President","","LIB","Gary Johnson","4"
"Rensselaer","Troy 3","President","","LIB","Gary Johnson","5"
"Rensselaer","Troy 4","President","","LIB","Gary Johnson","5"
"Rensselaer","Troy 5","President","","LIB","Gary Johnson","8"
"Rensselaer","Troy 6","President","","LIB","Gary Johnson","8"
"Rensselaer","Troy 7","President","","LIB","Gary Johnson","8"
"Rensselaer","Troy 8","President","","LIB","Gary Johnson","4"
"Rensselaer","Troy 9","President","","LIB","Gary Johnson","8"
"Rensselaer","Troy 10","President","","LIB","Gary Johnson","4"
"Rensselaer","Troy 11","President","","LIB","Gary Johnson","7"
"Rensselaer","Troy 12","President","","LIB","Gary Johnson","9"
"Rensselaer","Troy 13","President","","LIB","Gary Johnson","6"
"Rensselaer","Troy 14","President","","LIB","Gary Johnson","4"
"Rensselaer","Troy 15","President","","LIB","Gary Johnson","13"
"Rensselaer","Troy 16","President","","LIB","Gary Johnson","15"
"Rensselaer","Troy 17","President","","LIB","Gary Johnson","6"
"Rensselaer","Troy 18","President","","LIB","Gary Johnson","16"
"Rensselaer","Troy 19","President","","LIB","Gary Johnson","10"
"Rensselaer","Troy 20","President","","LIB","Gary Johnson","8"
"Rensselaer","Troy 21","President","","LIB","Gary Johnson","6"
"Rensselaer","Troy 22","President","","LIB","Gary Johnson","17"
"Rensselaer","Troy 23","President","","LIB","Gary Johnson","1"
"Rensselaer","Troy 24","President","","LIB","Gary Johnson","6"
"Rensselaer","Troy 25","President","","LIB","Gary Johnson","6"
"Rensselaer","Troy 26","President","","LIB","Gary Johnson","3"
"Rensselaer","Troy 27","President","","LIB","Gary Johnson","9"
"Rensselaer","Troy 28","President","","LIB","Gary Johnson","2"
"Rensselaer","Troy 29","President","","LIB","Gary Johnson","7"
"Rensselaer","Troy 30","President","","LIB","Gary Johnson","5"
"Rensselaer","Rensselaer 1","President","","LIB","Gary Johnson","7"
"Rensselaer","Rensselaer 2","President","","LIB","Gary Johnson","5"
"Rensselaer","Rensselaer 3","President","","LIB","Gary Johnson","3"
"Rensselaer","Rensselaer 4","President","","LIB","Gary Johnson","7"
"Rensselaer","Rensselaer 5","President","","LIB","Gary Johnson","5"
"Rensselaer","Rensselaer 6","President","","LIB","Gary Johnson","12"
"Rensselaer","Berlin 1","President","","LIB","Gary Johnson","7"
"Rensselaer","Berlin 2","President","","LIB","Gary Johnson","12"
"Rensselaer","Brunswick 1","President","","LIB","Gary Johnson","14"
"Rensselaer","Brunswick 2","President","","LIB","Gary Johnson","6"
"Rensselaer","Brunswick 3","President","","LIB","Gary Johnson","8"
"Rensselaer","Brunswick 4","President","","LIB","Gary Johnson","14"
"Rensselaer","Brunswick 5","President","","LIB","Gary Johnson","10"
"Rensselaer","Brunswick 6","President","","LIB","Gary Johnson","9"
"Rensselaer","Brunswick 7","President","","LIB","Gary Johnson","5"
"Rensselaer","Brunswick 8","President","","LIB","Gary Johnson","11"
"Rensselaer","Brunswick 9","President","","LIB","Gary Johnson","8"
"Rensselaer","Brunswick 10","President","","LIB","Gary Johnson","6"
"Rensselaer","East Greenbush 1","President","","LIB","Gary Johnson","26"
"Rensselaer","East Greenbush 2","President","","LIB","Gary Johnson","20"
"Rensselaer","East Greenbush 3","President","","LIB","Gary Johnson","9"
"Rensselaer","East Greenbush 4","President","","LIB","Gary Johnson","6"
"Rensselaer","East Greenbush 5","President","","LIB","Gary Johnson","3"
"Rensselaer","East Greenbush 6","President","","LIB","Gary Johnson","6"
"Rensselaer","East Greenbush 7","President","","LIB","Gary Johnson","9"
"Rensselaer","East Greenbush 8","President","","LIB","Gary Johnson","9"
"Rensselaer","East Greenbush 9","President","","LIB","Gary Johnson","12"
"Rensselaer","East Greenbush 10","President","","LIB","Gary Johnson","15"
"Rensselaer","East Greenbush 11","President","","LIB","Gary Johnson","20"
"Rensselaer","East Greenbush 12","President","","LIB","Gary Johnson","3"
"Rensselaer","Grafton 1","President","","LIB","Gary Johnson","6"
"Rensselaer","Grafton 2","President","","LIB","Gary Johnson","8"
"Rensselaer","Hoosick 1","President","","LIB","Gary Johnson","8"
"Rensselaer","Hoosick 2","President","","LIB","Gary Johnson","3"
"Rensselaer","Hoosick 3","President","","LIB","Gary Johnson","3"
"Rensselaer","Hoosick 4","President","","LIB","Gary Johnson","4"
"Rensselaer","Hoosick 5","President","","LIB","Gary Johnson","2"
"Rensselaer","Hoosick 6","President","","LIB","Gary Johnson","6"
"Rensselaer","Hoosick 7","President","","LIB","Gary Johnson","5"
"Rensselaer","Nassau 1","President","","LIB","Gary Johnson","8"
"Rensselaer","Nassau 2","President","","LIB","Gary Johnson","13"
"Rensselaer","Nassau 3","President","","LIB","Gary Johnson","8"
"Rensselaer","Nassau 4","President","","LIB","Gary Johnson","8"
"Rensselaer","North Greenbush 1","President","","LIB","Gary Johnson","5"
"Rensselaer","North Greenbush 2","President","","LIB","Gary Johnson","17"
"Rensselaer","North Greenbush 3","President","","LIB","Gary Johnson","9"
"Rensselaer","North Greenbush 4","President","","LIB","Gary Johnson","16"
"Rensselaer","North Greenbush 5","President","","LIB","Gary Johnson","10"
"Rensselaer","North Greenbush 6","President","","LIB","Gary Johnson","16"
"Rensselaer","North Greenbush 7","President","","LIB","Gary Johnson","10"
"Rensselaer","North Greenbush 8","President","","LIB","Gary Johnson","12"
"Rensselaer","Petersburgh 1","President","","LIB","Gary Johnson","11"
"Rensselaer","Pittstown 1","President","","LIB","Gary Johnson","8"
"Rensselaer","Pittstown 2","President","","LIB","Gary Johnson","3"
"Rensselaer","Pittstown 3","President","","LIB","Gary Johnson","6"
"Rensselaer","Pittstown 4","President","","LIB","Gary Johnson","11"
"Rensselaer","Pittstown 5","President","","LIB","Gary Johnson","7"
"Rensselaer","Pittstown 6","President","","LIB","Gary Johnson","5"
"Rensselaer","Poestenkill 1","President","","LIB","Gary Johnson","5"
"Rensselaer","Poestenkill 2","President","","LIB","Gary Johnson","9"
"Rensselaer","Poestenkill 3","President","","LIB","Gary Johnson","2"
"Rensselaer","Poestenkill 4","President","","LIB","Gary Johnson","9"
"Rensselaer","Sand Lake 1","President","","LIB","Gary Johnson","14"
"Rensselaer","Sand Lake 2","President","","LIB","Gary Johnson","12"
"Rensselaer","Sand Lake 3","President","","LIB","Gary Johnson","10"
"Rensselaer","Sand Lake 4","President","","LIB","Gary Johnson","8"
"Rensselaer","Sand Lake 5","President","","LIB","Gary Johnson","10"
"Rensselaer","Sand Lake 6","President","","LIB","Gary Johnson","5"
"Rensselaer","Schaghticoke 1","President","","LIB","Gary Johnson","9"
"Rensselaer","Schaghticoke 2","President","","LIB","Gary Johnson","3"
"Rensselaer","Schaghticoke 3","President","","LIB","Gary Johnson","9"
"Rensselaer","Schaghticoke 4","President","","LIB","Gary Johnson","5"
"Rensselaer","Schaghticoke 5","President","","LIB","Gary Johnson","9"
"Rensselaer","Schaghticoke 6","President","","LIB","Gary Johnson","6"
"Rensselaer","Schaghticoke 7","President","","LIB","Gary Johnson","9"
"Rensselaer","Schodack 1","President","","LIB","Gary Johnson","4"
"Rensselaer","Schodack 2","President","","LIB","Gary Johnson","8"
"Rensselaer","Schodack 3","President","","LIB","Gary Johnson","4"
"Rensselaer","Schodack 4","President","","LIB","Gary Johnson","14"
"Rensselaer","Schodack 5","President","","LIB","Gary Johnson","9"
"Rensselaer","Schodack 6","President","","LIB","Gary Johnson","16"
"Rensselaer","Schodack 7","President","","LIB","Gary Johnson","15"
"Rensselaer","Schodack 8","President","","LIB","Gary Johnson","15"
"Rensselaer","Schodack 9","President","","LIB","Gary Johnson","3"
"Rensselaer","Schodack 10","President","","LIB","Gary Johnson","13"
"Rensselaer","Schodack 11","President","","LIB","Gary Johnson","11"
"Rensselaer","Stephentown 1","President","","LIB","Gary Johnson","4"
"Rensselaer","Stephentown 2","President","","LIB","Gary Johnson","7"
"Rensselaer","Troy 1","President","","","Write-In","4"
"Rensselaer","Troy 2","President","","","Write-In","4"
"Rensselaer","Troy 3","President","","","Write-In","6"
"Rensselaer","Troy 4","President","","","Write-In","5"
"Rensselaer","Troy 5","President","","","Write-In","6"
"Rensselaer","Troy 6","President","","","Write-In","9"
"Rensselaer","Troy 7","President","","","Write-In","6"
"Rensselaer","Troy 8","President","","","Write-In","5"
"Rensselaer","Troy 9","President","","","Write-In","4"
"Rensselaer","Troy 10","President","","","Write-In","4"
"Rensselaer","Troy 11","President","","","Write-In","5"
"Rensselaer","Troy 12","President","","","Write-In","6"
"Rensselaer","Troy 13","President","","","Write-In","13"
"Rensselaer","Troy 14","President","","","Write-In","5"
"Rensselaer","Troy 15","President","","","Write-In","7"
"Rensselaer","Troy 16","President","","","Write-In","6"
"Rensselaer","Troy 17","President","","","Write-In","4"
"Rensselaer","Troy 18","President","","","Write-In","3"
"Rensselaer","Troy 19","President","","","Write-In","11"
"Rensselaer","Troy 20","President","","","Write-In","8"
"Rensselaer","Troy 21","President","","","Write-In","5"
"Rensselaer","Troy 22","President","","","Write-In","14"
"Rensselaer","Troy 23","President","","","Write-In","2"
"Rensselaer","Troy 24","President","","","Write-In","9"
"Rensselaer","Troy 25","President","","","Write-In","8"
"Rensselaer","Troy 26","President","","","Write-In","4"
"Rensselaer","Troy 27","President","","","Write-In","2"
"Rensselaer","Troy 28","President","","","Write-In","2"
"Rensselaer","Troy 29","President","","","Write-In","7"
"Rensselaer","Troy 30","President","","","Write-In","2"
"Rensselaer","Rensselaer 1","President","","","Write-In","8"
"Rensselaer","Rensselaer 2","President","","","Write-In","7"
"Rensselaer","Rensselaer 3","President","","","Write-In","6"
"Rensselaer","Rensselaer 4","President","","","Write-In","3"
"Rensselaer","Rensselaer 5","President","","","Write-In","5"
"Rensselaer","Rensselaer 6","President","","","Write-In","6"
"Rensselaer","Berlin 1","President","","","Write-In","5"
"Rensselaer","Berlin 2","President","","","Write-In","2"
"Rensselaer","Brunswick 1","President","","","Write-In","10"
"Rensselaer","Brunswick 2","President","","","Write-In","8"
"Rensselaer","Brunswick 3","President","","","Write-In","11"
"Rensselaer","Brunswick 4","President","","","Write-In","10"
"Rensselaer","Brunswick 5","President","","","Write-In","11"
"Rensselaer","Brunswick 6","President","","","Write-In","3"
"Rensselaer","Brunswick 7","President","","","Write-In","5"
"Rensselaer","Brunswick 8","President","","","Write-In","6"
"Rensselaer","Brunswick 9","President","","","Write-In","7"
"Rensselaer","Brunswick 10","President","","","Write-In","12"
"Rensselaer","East Greenbush 1","President","","","Write-In","19"
"Rensselaer","East Greenbush 2","President","","","Write-In","22"
"Rensselaer","East Greenbush 3","President","","","Write-In","5"
"Rensselaer","East Greenbush 4","President","","","Write-In","8"
"Rensselaer","East Greenbush 5","President","","","Write-In","3"
"Rensselaer","East Greenbush 6","President","","","Write-In","7"
"Rensselaer","East Greenbush 7","President","","","Write-In","8"
"Rensselaer","East Greenbush 8","President","","","Write-In","8"
"Rensselaer","East Greenbush 9","President","","","Write-In","10"
"Rensselaer","East Greenbush 10","President","","","Write-In","9"
"Rensselaer","East Greenbush 11","President","","","Write-In","7"
"Rensselaer","East Greenbush 12","President","","","Write-In","6"
"Rensselaer","Grafton 1","President","","","Write-In","5"
"Rensselaer","Grafton 2","President","","","Write-In","12"
"Rensselaer","Hoosick 1","President","","","Write-In","5"
"Rensselaer","Hoosick 2","President","","","Write-In","9"
"Rensselaer","Hoosick 3","President","","","Write-In","2"
"Rensselaer","Hoosick 4","President","","","Write-In","5"
"Rensselaer","Hoosick 5","President","","","Write-In","7"
"Rensselaer","Hoosick 6","President","","","Write-In","0"
"Rensselaer","Hoosick 7","President","","","Write-In","5"
"Rensselaer","Nassau 1","President","","","Write-In","5"
"Rensselaer","Nassau 2","President","","","Write-In","7"
"Rensselaer","Nassau 3","President","","","Write-In","3"
"Rensselaer","Nassau 4","President","","","Write-In","6"
"Rensselaer","North Greenbush 1","President","","","Write-In","3"
"Rensselaer","North Greenbush 2","President","","","Write-In","21"
"Rensselaer","North Greenbush 3","President","","","Write-In","6"
"Rensselaer","North Greenbush 4","President","","","Write-In","16"
"Rensselaer","North Greenbush 5","President","","","Write-In","13"
"Rensselaer","North Greenbush 6","President","","","Write-In","12"
"Rensselaer","North Greenbush 7","President","","","Write-In","9"
"Rensselaer","North Greenbush 8","President","","","Write-In","13"
"Rensselaer","Petersburgh 1","President","","","Write-In","6"
"Rensselaer","Pittstown 1","President","","","Write-In","4"
"Rensselaer","Pittstown 2","President","","","Write-In","1"
"Rensselaer","Pittstown 3","President","","","Write-In","10"
"Rensselaer","Pittstown 4","President","","","Write-In","4"
"Rensselaer","Pittstown 5","President","","","Write-In","2"
"Rensselaer","Pittstown 6","President","","","Write-In","5"
"Rensselaer","Poestenkill 1","President","","","Write-In","6"
"Rensselaer","Poestenkill 2","President","","","Write-In","16"
"Rensselaer","Poestenkill 3","President","","","Write-In","4"
"Rensselaer","Poestenkill 4","President","","","Write-In","2"
"Rensselaer","Sand Lake 1","President","","","Write-In","26"
"Rensselaer","Sand Lake 2","President","","","Write-In","6"
"Rensselaer","Sand Lake 3","President","","","Write-In","7"
"Rensselaer","Sand Lake 4","President","","","Write-In","4"
"Rensselaer","Sand Lake 5","President","","","Write-In","7"
"Rensselaer","Sand Lake 6","President","","","Write-In","7"
"Rensselaer","Schaghticoke 1","President","","","Write-In","3"
"Rensselaer","Schaghticoke 2","President","","","Write-In","2"
"Rensselaer","Schaghticoke 3","President","","","Write-In","8"
"Rensselaer","Schaghticoke 4","President","","","Write-In","3"
"Rensselaer","Schaghticoke 5","President","","","Write-In","7"
"Rensselaer","Schaghticoke 6","President","","","Write-In","7"
"Rensselaer","Schaghticoke 7","President","","","Write-In","10"
"Rensselaer","Schodack 1","President","","","Write-In","3"
"Rensselaer","Schodack 2","President","","","Write-In","5"
"Rensselaer","Schodack 3","President","","","Write-In","3"
"Rensselaer","Schodack 4","President","","","Write-In","10"
"Rensselaer","Schodack 5","President","","","Write-In","11"
"Rensselaer","Schodack 6","President","","","Write-In","11"
"Rensselaer","Schodack 7","President","","","Write-In","4"
"Rensselaer","Schodack 8","President","","","Write-In","15"
"Rensselaer","Schodack 9","President","","","Write-In","1"
"Rensselaer","Schodack 10","President","","","Write-In","3"
"Rensselaer","Schodack 11","President","","","Write-In","7"
"Rensselaer","Stephentown 1","President","","","Write-In","6"
"Rensselaer","Stephentown 2","President","","","Write-In","7"
"Rensselaer","Troy 1","President","","","Blank","5"
"Rensselaer","Troy 2","President","","","Blank","1"
"Rensselaer","Troy 3","President","","","Blank","4"
"Rensselaer","Troy 4","President","","","Blank","0"
"Rensselaer","Troy 5","President","","","Blank","1"
"Rensselaer","Troy 6","President","","","Blank","3"
"Rensselaer","Troy 7","President","","","Blank","0"
"Rensselaer","Troy 8","President","","","Blank","0"
"Rensselaer","Troy 9","President","","","Blank","2"
"Rensselaer","Troy 10","President","","","Blank","1"
"Rensselaer","Troy 11","President","","","Blank","3"
"Rensselaer","Troy 12","President","","","Blank","3"
"Rensselaer","Troy 13","President","","","Blank","0"
"Rensselaer","Troy 14","President","","","Blank","4"
"Rensselaer","Troy 15","President","","","Blank","4"
"Rensselaer","Troy 16","President","","","Blank","2"
"Rensselaer","Troy 17","President","","","Blank","3"
"Rensselaer","Troy 18","President","","","Blank","0"
"Rensselaer","Troy 19","President","","","Blank","2"
"Rensselaer","Troy 20","President","","","Blank","9"
"Rensselaer","Troy 21","President","","","Blank","0"
"Rensselaer","Troy 22","President","","","Blank","0"
"Rensselaer","Troy 23","President","","","Blank","0"
"Rensselaer","Troy 24","President","","","Blank","7"
"Rensselaer","Troy 25","President","","","Blank","6"
"Rensselaer","Troy 26","President","","","Blank","3"
"Rensselaer","Troy 27","President","","","Blank","1"
"Rensselaer","Troy 28","President","","","Blank","3"
"Rensselaer","Troy 29","President","","","Blank","3"
"Rensselaer","Troy 30","President","","","Blank","1"
"Rensselaer","Rensselaer 1","President","","","Blank","2"
"Rensselaer","Rensselaer 2","President","","","Blank","3"
"Rensselaer","Rensselaer 3","President","","","Blank","1"
"Rensselaer","Rensselaer 4","President","","","Blank","4"
"Rensselaer","Rensselaer 5","President","","","Blank","9"
"Rensselaer","Rensselaer 6","President","","","Blank","8"
"Rensselaer","Berlin 1","President","","","Blank","1"
"Rensselaer","Berlin 2","President","","","Blank","2"
"Rensselaer","Brunswick 1","President","","","Blank","10"
"Rensselaer","Brunswick 2","President","","","Blank","4"
"Rensselaer","Brunswick 3","President","","","Blank","17"
"Rensselaer","Brunswick 4","President","","","Blank","7"
"Rensselaer","Brunswick 5","President","","","Blank","7"
"Rensselaer","Brunswick 6","President","","","Blank","2"
"Rensselaer","Brunswick 7","President","","","Blank","2"
"Rensselaer","Brunswick 8","President","","","Blank","7"
"Rensselaer","Brunswick 9","President","","","Blank","31"
"Rensselaer","Brunswick 10","President","","","Blank","4"
"Rensselaer","East Greenbush 1","President","","","Blank","7"
"Rensselaer","East Greenbush 2","President","","","Blank","9"
"Rensselaer","East Greenbush 3","President","","","Blank","4"
"Rensselaer","East Greenbush 4","President","","","Blank","1"
"Rensselaer","East Greenbush 5","President","","","Blank","5"
"Rensselaer","East Greenbush 6","President","","","Blank","6"
"Rensselaer","East Greenbush 7","President","","","Blank","4"
"Rensselaer","East Greenbush 8","President","","","Blank","7"
"Rensselaer","East Greenbush 9","President","","","Blank","1"
"Rensselaer","East Greenbush 10","President","","","Blank","16"
"Rensselaer","East Greenbush 11","President","","","Blank","8"
"Rensselaer","East Greenbush 12","President","","","Blank","4"
"Rensselaer","Grafton 1","President","","","Blank","5"
"Rensselaer","Grafton 2","President","","","Blank","7"
"Rensselaer","Hoosick 1","President","","","Blank","4"
"Rensselaer","Hoosick 2","President","","","Blank","4"
"Rensselaer","Hoosick 3","President","","","Blank","1"
"Rensselaer","Hoosick 4","President","","","Blank","4"
"Rensselaer","Hoosick 5","President","","","Blank","2"
"Rensselaer","Hoosick 6","President","","","Blank","2"
"Rensselaer","Hoosick 7","President","","","Blank","0"
"Rensselaer","Nassau 1","President","","","Blank","2"
"Rensselaer","Nassau 2","President","","","Blank","7"
"Rensselaer","Nassau 3","President","","","Blank","3"
"Rensselaer","Nassau 4","President","","","Blank","5"
"Rensselaer","North Greenbush 1","President","","","Blank","8"
"Rensselaer","North Greenbush 2","President","","","Blank","8"
"Rensselaer","North Greenbush 3","President","","","Blank","6"
"Rensselaer","North Greenbush 4","President","","","Blank","11"
"Rensselaer","North Greenbush 5","President","","","Blank","6"
"Rensselaer","North Greenbush 6","President","","","Blank","11"
"Rensselaer","North Greenbush 7","President","","","Blank","4"
"Rensselaer","North Greenbush 8","President","","","Blank","10"
"Rensselaer","Petersburgh 1","President","","","Blank","7"
"Rensselaer","Pittstown 1","President","","","Blank","4"
"Rensselaer","Pittstown 2","President","","","Blank","3"
"Rensselaer","Pittstown 3","President","","","Blank","0"
"Rensselaer","Pittstown 4","President","","","Blank","4"
"Rensselaer","Pittstown 5","President","","","Blank","2"
"Rensselaer","Pittstown 6","President","","","Blank","2"
"Rensselaer","Poestenkill 1","President","","","Blank","6"
"Rensselaer","Poestenkill 2","President","","","Blank","0"
"Rensselaer","Poestenkill 3","President","","","Blank","2"
"Rensselaer","Poestenkill 4","President","","","Blank","17"
"Rensselaer","Sand Lake 1","President","","","Blank","13"
"Rensselaer","Sand Lake 2","President","","","Blank","10"
"Rensselaer","Sand Lake 3","President","","","Blank","11"
"Rensselaer","Sand Lake 4","President","","","Blank","4"
"Rensselaer","Sand Lake 5","President","","","Blank","6"
"Rensselaer","Sand Lake 6","President","","","Blank","6"
"Rensselaer","Schaghticoke 1","President","","","Blank","7"
"Rensselaer","Schaghticoke 2","President","","","Blank","2"
"Rensselaer","Schaghticoke 3","President","","","Blank","6"
"Rensselaer","Schaghticoke 4","President","","","Blank","5"
"Rensselaer","Schaghticoke 5","President","","","Blank","2"
"Rensselaer","Schaghticoke 6","President","","","Blank","7"
"Rensselaer","Schaghticoke 7","President","","","Blank","3"
"Rensselaer","Schodack 1","President","","","Blank","2"
"Rensselaer","Schodack 2","President","","","Blank","4"
"Rensselaer","Schodack 3","President","","","Blank","6"
"Rensselaer","Schodack 4","President","","","Blank","2"
"Rensselaer","Schodack 5","President","","","Blank","2"
"Rensselaer","Schodack 6","President","","","Blank","6"
"Rensselaer","Schodack 7","President","","","Blank","3"
"Rensselaer","Schodack 8","President","","","Blank","1"
"Rensselaer","Schodack 9","President","","","Blank","4"
"Rensselaer","Schodack 10","President","","","Blank","5"
"Rensselaer","Schodack 11","President","","","Blank","8"
"Rensselaer","Stephentown 1","President","","","Blank","6"
"Rensselaer","Stephentown 2","President","","","Blank","6"
"Rensselaer","Troy 1","President","","","Void","0"
"Rensselaer","Troy 2","President","","","Void","0"
"Rensselaer","Troy 3","President","","","Void","0"
"Rensselaer","Troy 4","President","","","Void","3"
"Rensselaer","Troy 5","President","","","Void","0"
"Rensselaer","Troy 6","President","","","Void","0"
"Rensselaer","Troy 7","President","","","Void","4"
"Rensselaer","Troy 8","President","","","Void","0"
"Rensselaer","Troy 9","President","","","Void","1"
"Rensselaer","Troy 10","President","","","Void","0"
"Rensselaer","Troy 11","President","","","Void","0"
"Rensselaer","Troy 12","President","","","Void","0"
"Rensselaer","Troy 13","President","","","Void","0"
"Rensselaer","Troy 14","President","","","Void","0"
"Rensselaer","Troy 15","President","","","Void","1"
"Rensselaer","Troy 16","President","","","Void","0"
"Rensselaer","Troy 17","President","","","Void","0"
"Rensselaer","Troy 18","President","","","Void","0"
"Rensselaer","Troy 19","President","","","Void","0"
"Rensselaer","Troy 20","President","","","Void","0"
"Rensselaer","Troy 21","President","","","Void","0"
"Rensselaer","Troy 22","President","","","Void","0"
"Rensselaer","Troy 23","President","","","Void","0"
"Rensselaer","Troy 24","President","","","Void","0"
"Rensselaer","Troy 25","President","","","Void","0"
"Rensselaer","Troy 26","President","","","Void","0"
"Rensselaer","Troy 27","President","","","Void","0"
"Rensselaer","Troy 28","President","","","Void","0"
"Rensselaer","Troy 29","President","","","Void","0"
"Rensselaer","Troy 30","President","","","Void","1"
"Rensselaer","Rensselaer 1","President","","","Void","0"
"Rensselaer","Rensselaer 2","President","","","Void","0"
"Rensselaer","Rensselaer 3","President","","","Void","0"
"Rensselaer","Rensselaer 4","President","","","Void","0"
"Rensselaer","Rensselaer 5","President","","","Void","0"
"Rensselaer","Rensselaer 6","President","","","Void","0"
"Rensselaer","Berlin 1","President","","","Void","0"
"Rensselaer","Berlin 2","President","","","Void","0"
"Rensselaer","Brunswick 1","President","","","Void","0"
"Rensselaer","Brunswick 2","President","","","Void","0"
"Rensselaer","Brunswick 3","President","","","Void","0"
"Rensselaer","Brunswick 4","President","","","Void","0"
"Rensselaer","Brunswick 5","President","","","Void","0"
"Rensselaer","Brunswick 6","President","","","Void","0"
"Rensselaer","Brunswick 7","President","","","Void","0"
"Rensselaer","Brunswick 8","President","","","Void","0"
"Rensselaer","Brunswick 9","President","","","Void","0"
"Rensselaer","Brunswick 10","President","","","Void","0"
"Rensselaer","East Greenbush 1","President","","","Void","0"
"Rensselaer","East Greenbush 2","President","","","Void","0"
"Rensselaer","East Greenbush 3","President","","","Void","0"
"Rensselaer","East Greenbush 4","President","","","Void","0"
"Rensselaer","East Greenbush 5","President","","","Void","0"
"Rensselaer","East Greenbush 6","President","","","Void","1"
"Rensselaer","East Greenbush 7","President","","","Void","0"
"Rensselaer","East Greenbush 8","President","","","Void","0"
"Rensselaer","East Greenbush 9","President","","","Void","0"
"Rensselaer","East Greenbush 10","President","","","Void","0"
"Rensselaer","East Greenbush 11","President","","","Void","0"
"Rensselaer","East Greenbush 12","President","","","Void","0"
"Rensselaer","Grafton 1","President","","","Void","0"
"Rensselaer","Grafton 2","President","","","Void","0"
"Rensselaer","Hoosick 1","President","","","Void","0"
"Rensselaer","Hoosick 2","President","","","Void","0"
"Rensselaer","Hoosick 3","President","","","Void","0"
"Rensselaer","Hoosick 4","President","","","Void","0"
"Rensselaer","Hoosick 5","President","","","Void","0"
"Rensselaer","Hoosick 6","President","","","Void","0"
"Rensselaer","Hoosick 7","President","","","Void","0"
"Rensselaer","Nassau 1","President","","","Void","0"
"Rensselaer","Nassau 2","President","","","Void","0"
"Rensselaer","Nassau 3","President","","","Void","0"
"Rensselaer","Nassau 4","President","","","Void","0"
"Rensselaer","North Greenbush 1","President","","","Void","0"
"Rensselaer","North Greenbush 2","President","","","Void","1"
"Rensselaer","North Greenbush 3","President","","","Void","0"
"Rensselaer","North Greenbush 4","President","","","Void","0"
"Rensselaer","North Greenbush 5","President","","","Void","0"
"Rensselaer","North Greenbush 6","President","","","Void","1"
"Rensselaer","North Greenbush 7","President","","","Void","0"
"Rensselaer","North Greenbush 8","President","","","Void","0"
"Rensselaer","Petersburgh 1","President","","","Void","0"
"Rensselaer","Pittstown 1","President","","","Void","0"
"Rensselaer","Pittstown 2","President","","","Void","0"
"Rensselaer","Pittstown 3","President","","","Void","0"
"Rensselaer","Pittstown 4","President","","","Void","0"
"Rensselaer","Pittstown 5","President","","","Void","0"
"Rensselaer","Pittstown 6","President","","","Void","0"
"Rensselaer","Poestenkill 1","President","","","Void","0"
"Rensselaer","Poestenkill 2","President","","","Void","0"
"Rensselaer","Poestenkill 3","President","","","Void","0"
"Rensselaer","Poestenkill 4","President","","","Void","0"
"Rensselaer","Sand Lake 1","President","","","Void","0"
"Rensselaer","Sand Lake 2","President","","","Void","0"
"Rensselaer","Sand Lake 3","President","","","Void","0"
"Rensselaer","Sand Lake 4","President","","","Void","0"
"Rensselaer","Sand Lake 5","President","","","Void","0"
"Rensselaer","Sand Lake 6","President","","","Void","0"
"Rensselaer","Schaghticoke 1","President","","","Void","0"
"Rensselaer","Schaghticoke 2","President","","","Void","0"
"Rensselaer","Schaghticoke 3","President","","","Void","0"
"Rensselaer","Schaghticoke 4","President","","","Void","0"
"Rensselaer","Schaghticoke 5","President","","","Void","0"
"Rensselaer","Schaghticoke 6","President","","","Void","0"
"Rensselaer","Schaghticoke 7","President","","","Void","0"
"Rensselaer","Schodack 1","President","","","Void","0"
"Rensselaer","Schodack 2","President","","","Void","0"
"Rensselaer","Schodack 3","President","","","Void","0"
"Rensselaer","Schodack 4","President","","","Void","0"
"Rensselaer","Schodack 5","President","","","Void","0"
"Rensselaer","Schodack 6","President","","","Void","0"
"Rensselaer","Schodack 7","President","","","Void","0"
"Rensselaer","Schodack 8","President","","","Void","0"
"Rensselaer","Schodack 9","President","","","Void","0"
"Rensselaer","Schodack 10","President","","","Void","0"
"Rensselaer","Schodack 11","President","","","Void","0"
"Rensselaer","Stephentown 1","President","","","Void","1"
"Rensselaer","Stephentown 2","President","","","Void","1"
