"county","precinct","office","district","party","candidate","votes"
"Rensselaer","Troy 30","State House","108","","Void","0"
"Rensselaer","Rensselaer 1","State House","108","","Void","0"
"Rensselaer","Rensselaer 2","State House","108","","Void","0"
"Rensselaer","Rensselaer 3","State House","108","","Void","0"
"Rensselaer","Rensselaer 4","State House","108","","Void","0"
"Rensselaer","Rensselaer 5","State House","108","","Void","0"
"Rensselaer","Rensselaer 6","State House","108","","Void","0"
"Rensselaer","North Greenbush 1","State House","108","","Void","0"
"Rensselaer","North Greenbush 2","State House","108","","Void","1"
"Rensselaer","North Greenbush 3","State House","108","","Void","0"
"Rensselaer","North Greenbush 4","State House","108","","Void","0"
"Rensselaer","North Greenbush 5","State House","108","","Void","0"
"Rensselaer","North Greenbush 6","State House","108","","Void","0"
"Rensselaer","North Greenbush 7","State House","108","","Void","0"
"Rensselaer","North Greenbush 8","State House","108","","Void","0"
