"county","precinct","office","district","party","candidate","votes"
"Fulton","Broadalbin 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",4
"Fulton","Broadalbin 2","U.S. Senate",NA,"GRE","Robin Laverne Wilson",8
"Fulton","Broadalbin 3","U.S. Senate",NA,"GRE","Robin Laverne Wilson",3
"Fulton","Broadalbin 4","U.S. Senate",NA,"GRE","Robin Laverne Wilson",3
"Fulton","Caroga","U.S. Senate",NA,"GRE","Robin Laverne Wilson",9
"Fulton","Ephratah","U.S. Senate",NA,"GRE","Robin Laverne Wilson",9
"Fulton","Johnstown 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",5
"Fulton","Johnstown 2","U.S. Senate",NA,"GRE","Robin Laverne Wilson",9
"Fulton","Johnstown 3","U.S. Senate",NA,"GRE","Robin Laverne Wilson",10
"Fulton","Johnstown 4","U.S. Senate",NA,"GRE","Robin Laverne Wilson",2
"Fulton","Mayfield 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",8
"Fulton","Mayfield 2","U.S. Senate",NA,"GRE","Robin Laverne Wilson",6
"Fulton","Mayfield 3","U.S. Senate",NA,"GRE","Robin Laverne Wilson",3
"Fulton","Mayfield 4","U.S. Senate",NA,"GRE","Robin Laverne Wilson",3
"Fulton","Northampton 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",3
"Fulton","Northampton 2","U.S. Senate",NA,"GRE","Robin Laverne Wilson",0
"Fulton","Northampton 3","U.S. Senate",NA,"GRE","Robin Laverne Wilson",6
"Fulton","Oppenheim 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",6
"Fulton","Perth 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",5
"Fulton","Perth 2","U.S. Senate",NA,"GRE","Robin Laverne Wilson",4
"Fulton","Stratford 1","U.S. Senate",NA,"GRE","Robin Laverne Wilson",4
"Fulton","Gloversville Ward 1 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",2
"Fulton","Gloversville Ward 1 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Gloversville Ward 2 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Gloversville Ward 2 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Gloversville Ward 3 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Gloversville Ward 3 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Gloversville Ward 4 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Gloversville Ward 4 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Gloversville Ward 5 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",6
"Fulton","Gloversville Ward 5 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Gloversville Ward 6 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Gloversville Ward 6 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",6
"Fulton","Johnstown Ward 1 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",2
"Fulton","Johnstown Ward 1 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Johnstown Ward 2 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Johnstown Ward 2 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Johnstown Ward 3 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Johnstown Ward 3 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Johnstown Ward 4 Dist 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Johnstown Ward 4 Dist 2","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Bleecker","U.S. Senate",NA,"LIB","Alex Merced",2
"Fulton","Broadalbin 1","U.S. Senate",NA,"LIB","Alex Merced",7
"Fulton","Broadalbin 2","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Broadalbin 3","U.S. Senate",NA,"LIB","Alex Merced",6
"Fulton","Broadalbin 4","U.S. Senate",NA,"LIB","Alex Merced",1
"Fulton","Caroga","U.S. Senate",NA,"LIB","Alex Merced",9
"Fulton","Ephratah","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Johnstown 1","U.S. Senate",NA,"LIB","Alex Merced",7
"Fulton","Johnstown 2","U.S. Senate",NA,"LIB","Alex Merced",10
"Fulton","Johnstown 3","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Johnstown 4","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Mayfield 1","U.S. Senate",NA,"LIB","Alex Merced",2
"Fulton","Mayfield 2","U.S. Senate",NA,"LIB","Alex Merced",2
"Fulton","Mayfield 3","U.S. Senate",NA,"LIB","Alex Merced",6
"Fulton","Mayfield 4","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Northampton 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Northampton 2","U.S. Senate",NA,"LIB","Alex Merced",0
"Fulton","Northampton 3","U.S. Senate",NA,"LIB","Alex Merced",5
"Fulton","Oppenheim 1","U.S. Senate",NA,"LIB","Alex Merced",1
"Fulton","Perth 1","U.S. Senate",NA,"LIB","Alex Merced",4
"Fulton","Perth 2","U.S. Senate",NA,"LIB","Alex Merced",6
"Fulton","Stratford 1","U.S. Senate",NA,"LIB","Alex Merced",3
"Fulton","Gloversville Ward 1 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 1 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 3 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 3 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 5 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 5 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 6 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 6 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 2 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 2 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 3 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 3 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 4 Dist 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown Ward 4 Dist 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Bleecker","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Broadalbin 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Broadalbin 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Broadalbin 3","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Broadalbin 4","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Caroga","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Ephratah","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown 1","U.S. Senate",NA,"","Write-Ins",1
"Fulton","Johnstown 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown 3","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Johnstown 4","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Mayfield 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Mayfield 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Mayfield 3","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Mayfield 4","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Northampton 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Northampton 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Northampton 3","U.S. Senate",NA,"","Write-Ins",1
"Fulton","Oppenheim 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Perth 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Perth 2","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Stratford 1","U.S. Senate",NA,"","Write-Ins",0
"Fulton","Gloversville Ward 1 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 1 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 2 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 2 Dist 2","U.S. Senate",NA,"","Voids",1
"Fulton","Gloversville Ward 3 Dist 1","U.S. Senate",NA,"","Voids",2
"Fulton","Gloversville Ward 3 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 4 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 4 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 5 Dist 1","U.S. Senate",NA,"","Voids",1
"Fulton","Gloversville Ward 5 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 6 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 6 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 1 Dist 1","U.S. Senate",NA,"","Voids",1
"Fulton","Johnstown Ward 1 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 2 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 2 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 3 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 3 Dist 2","U.S. Senate",NA,"","Voids",1
"Fulton","Johnstown Ward 4 Dist 1","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown Ward 4 Dist 2","U.S. Senate",NA,"","Voids",0
"Fulton","Bleecker","U.S. Senate",NA,"","Voids",0
"Fulton","Broadalbin 1","U.S. Senate",NA,"","Voids",0
"Fulton","Broadalbin 2","U.S. Senate",NA,"","Voids",0
"Fulton","Broadalbin 3","U.S. Senate",NA,"","Voids",0
"Fulton","Broadalbin 4","U.S. Senate",NA,"","Voids",0
"Fulton","Caroga","U.S. Senate",NA,"","Voids",2
"Fulton","Ephratah","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown 1","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown 2","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown 3","U.S. Senate",NA,"","Voids",0
"Fulton","Johnstown 4","U.S. Senate",NA,"","Voids",1
"Fulton","Mayfield 1","U.S. Senate",NA,"","Voids",0
"Fulton","Mayfield 2","U.S. Senate",NA,"","Voids",0
"Fulton","Mayfield 3","U.S. Senate",NA,"","Voids",0
"Fulton","Mayfield 4","U.S. Senate",NA,"","Voids",1
"Fulton","Northampton 1","U.S. Senate",NA,"","Voids",0
"Fulton","Northampton 2","U.S. Senate",NA,"","Voids",1
"Fulton","Northampton 3","U.S. Senate",NA,"","Voids",0
"Fulton","Oppenheim 1","U.S. Senate",NA,"","Voids",0
"Fulton","Perth 1","U.S. Senate",NA,"","Voids",2
"Fulton","Perth 2","U.S. Senate",NA,"","Voids",1
"Fulton","Stratford 1","U.S. Senate",NA,"","Voids",0
"Fulton","Gloversville Ward 1 Dist 1","U.S. Senate",NA,"","Blanks",26
"Fulton","Gloversville Ward 1 Dist 2","U.S. Senate",NA,"","Blanks",27
"Fulton","Gloversville Ward 2 Dist 1","U.S. Senate",NA,"","Blanks",18
"Fulton","Gloversville Ward 2 Dist 2","U.S. Senate",NA,"","Blanks",31
"Fulton","Gloversville Ward 3 Dist 1","U.S. Senate",NA,"","Blanks",24
"Fulton","Gloversville Ward 3 Dist 2","U.S. Senate",NA,"","Blanks",31
"Fulton","Gloversville Ward 4 Dist 1","U.S. Senate",NA,"","Blanks",34
"Fulton","Gloversville Ward 4 Dist 2","U.S. Senate",NA,"","Blanks",25
"Fulton","Gloversville Ward 5 Dist 1","U.S. Senate",NA,"","Blanks",31
"Fulton","Gloversville Ward 5 Dist 2","U.S. Senate",NA,"","Blanks",24
"Fulton","Gloversville Ward 6 Dist 1","U.S. Senate",NA,"","Blanks",23
"Fulton","Gloversville Ward 6 Dist 2","U.S. Senate",NA,"","Blanks",21
"Fulton","Johnstown Ward 1 Dist 1","U.S. Senate",NA,"","Blanks",39
"Fulton","Johnstown Ward 1 Dist 2","U.S. Senate",NA,"","Blanks",34
"Fulton","Johnstown Ward 2 Dist 1","U.S. Senate",NA,"","Blanks",33
"Fulton","Johnstown Ward 2 Dist 2","U.S. Senate",NA,"","Blanks",29
"Fulton","Johnstown Ward 3 Dist 1","U.S. Senate",NA,"","Blanks",29
"Fulton","Johnstown Ward 3 Dist 2","U.S. Senate",NA,"","Blanks",28
"Fulton","Johnstown Ward 4 Dist 1","U.S. Senate",NA,"","Blanks",31
"Fulton","Johnstown Ward 4 Dist 2","U.S. Senate",NA,"","Blanks",30
"Fulton","Bleecker","U.S. Senate",NA,"","Blanks",24
"Fulton","Broadalbin 1","U.S. Senate",NA,"","Blanks",24
"Fulton","Broadalbin 2","U.S. Senate",NA,"","Blanks",35
"Fulton","Broadalbin 3","U.S. Senate",NA,"","Blanks",28
"Fulton","Broadalbin 4","U.S. Senate",NA,"","Blanks",28
"Fulton","Caroga","U.S. Senate",NA,"","Blanks",65
"Fulton","Ephratah","U.S. Senate",NA,"","Blanks",65
"Fulton","Johnstown 1","U.S. Senate",NA,"","Blanks",39
"Fulton","Johnstown 2","U.S. Senate",NA,"","Blanks",58
"Fulton","Johnstown 3","U.S. Senate",NA,"","Blanks",65
"Fulton","Johnstown 4","U.S. Senate",NA,"","Blanks",45
"Fulton","Mayfield 1","U.S. Senate",NA,"","Blanks",42
"Fulton","Mayfield 2","U.S. Senate",NA,"","Blanks",39
"Fulton","Mayfield 3","U.S. Senate",NA,"","Blanks",42
"Fulton","Mayfield 4","U.S. Senate",NA,"","Blanks",38
"Fulton","Northampton 1","U.S. Senate",NA,"","Blanks",42
"Fulton","Northampton 2","U.S. Senate",NA,"","Blanks",1
"Fulton","Northampton 3","U.S. Senate",NA,"","Blanks",39
"Fulton","Oppenheim 1","U.S. Senate",NA,"","Blanks",58
"Fulton","Perth 1","U.S. Senate",NA,"","Blanks",48
"Fulton","Perth 2","U.S. Senate",NA,"","Blanks",44
"Fulton","Stratford 1","U.S. Senate",NA,"","Blanks",18
