"county","precinct","office","district","party","candidate","votes"
"Fulton","Gloversville Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",4
"Fulton","Gloversville Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",11
"Fulton","Gloversville Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",14
"Fulton","Gloversville Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",8
"Fulton","Gloversville Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Gloversville Ward 5 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",11
"Fulton","Gloversville Ward 5 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",12
"Fulton","Gloversville Ward 6 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",15
"Fulton","Gloversville Ward 6 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",7
"Fulton","Johnstown Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",15
"Fulton","Johnstown Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Johnstown Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",12
"Fulton","Johnstown Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",12
"Fulton","Johnstown Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",14
"Fulton","Johnstown Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",8
"Fulton","Johnstown Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",12
"Fulton","Johnstown Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",7
"Fulton","Bleecker","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Broadalbin 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Broadalbin 2","U.S. House of Representatives","21st Congressional","","Write-Ins",1
"Fulton","Broadalbin 3","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Broadalbin 4","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Caroga","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Ephratah","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown 3","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown 4","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Mayfield 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Mayfield 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Mayfield 3","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Mayfield 4","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Northampton 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Northampton 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Northampton 3","U.S. House of Representatives","21st Congressional","","Write-Ins",1
"Fulton","Oppenheim 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Perth 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Perth 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Stratford 1","U.S. House of Representatives","21st Congressional","","Write-Ins",1
"Fulton","Gloversville Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 5 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 5 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 6 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Gloversville Ward 6 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Johnstown Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Write-Ins",0
"Fulton","Bleecker","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Broadalbin 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Broadalbin 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Broadalbin 3","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Broadalbin 4","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Caroga","U.S. House of Representatives","21st Congressional","","Voids",2
"Fulton","Ephratah","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown 3","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown 4","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Mayfield 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Mayfield 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Mayfield 3","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Mayfield 4","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Northampton 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Northampton 2","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Northampton 3","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Oppenheim 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Perth 1","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Perth 2","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Stratford 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Gloversville Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",2
"Fulton","Gloversville Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 5 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 5 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 6 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Gloversville Ward 6 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",1
"Fulton","Johnstown Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Johnstown Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Voids",0
"Fulton","Bleecker","U.S. House of Representatives","21st Congressional","","Blanks",27
"Fulton","Broadalbin 1","U.S. House of Representatives","21st Congressional","","Blanks",35
"Fulton","Broadalbin 2","U.S. House of Representatives","21st Congressional","","Blanks",52
"Fulton","Broadalbin 3","U.S. House of Representatives","21st Congressional","","Blanks",35
"Fulton","Broadalbin 4","U.S. House of Representatives","21st Congressional","","Blanks",40
"Fulton","Caroga","U.S. House of Representatives","21st Congressional","","Blanks",58
"Fulton","Ephratah","U.S. House of Representatives","21st Congressional","","Blanks",77
"Fulton","Johnstown 1","U.S. House of Representatives","21st Congressional","","Blanks",40
"Fulton","Johnstown 2","U.S. House of Representatives","21st Congressional","","Blanks",61
"Fulton","Johnstown 3","U.S. House of Representatives","21st Congressional","","Blanks",63
"Fulton","Johnstown 4","U.S. House of Representatives","21st Congressional","","Blanks",50
"Fulton","Mayfield 1","U.S. House of Representatives","21st Congressional","","Blanks",40
"Fulton","Mayfield 2","U.S. House of Representatives","21st Congressional","","Blanks",42
"Fulton","Mayfield 3","U.S. House of Representatives","21st Congressional","","Blanks",39
"Fulton","Mayfield 4","U.S. House of Representatives","21st Congressional","","Blanks",47
"Fulton","Northampton 1","U.S. House of Representatives","21st Congressional","","Blanks",37
"Fulton","Northampton 2","U.S. House of Representatives","21st Congressional","","Blanks",0
"Fulton","Northampton 3","U.S. House of Representatives","21st Congressional","","Blanks",42
"Fulton","Oppenheim 1","U.S. House of Representatives","21st Congressional","","Blanks",29
"Fulton","Perth 1","U.S. House of Representatives","21st Congressional","","Blanks",71
"Fulton","Perth 2","U.S. House of Representatives","21st Congressional","","Blanks",54
"Fulton","Stratford 1","U.S. House of Representatives","21st Congressional","","Blanks",25
"Fulton","Gloversville Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",36
"Fulton","Gloversville Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",39
"Fulton","Gloversville Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",20
"Fulton","Gloversville Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",34
"Fulton","Gloversville Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",30
"Fulton","Gloversville Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",31
"Fulton","Gloversville Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",55
"Fulton","Gloversville Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",29
"Fulton","Gloversville Ward 5 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",43
"Fulton","Gloversville Ward 5 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",29
"Fulton","Gloversville Ward 6 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",37
"Fulton","Gloversville Ward 6 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",33
"Fulton","Johnstown Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",51
"Fulton","Johnstown Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",41
"Fulton","Johnstown Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",46
"Fulton","Johnstown Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",29
"Fulton","Johnstown Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",38
"Fulton","Johnstown Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",32
"Fulton","Johnstown Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","","Blanks",27
"Fulton","Johnstown Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","","Blanks",44
